"","Track","Category","Level","Album","id","Anger","Fear","Happy","Sad","Tender","Gender","Age","Musicianship","Emotion","Tension","Energy","Valence"
"3595",55,"Pos. Val.","Moderate","Dances with Wolves",72,2,1,7,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3596",56,"Pos. Val.","High","Man of Galilee CD1",72,1,1,7,3,6,"Female",21,1,"Discrete",NA,NA,NA
"3597",57,"Pos. Val.","High","Shakespeare In Love",72,9,3,2,2,1,"Female",21,1,"Discrete",NA,NA,NA
"3598",58,"Pos. Val.","High","Vertigo OST",72,1,1,4,4,8,"Female",21,1,"Discrete",NA,NA,NA
"3599",59,"Pos. Val.","High","Vertigo OST",72,1,1,8,2,1,"Female",21,1,"Discrete",NA,NA,NA
"3600",60,"Pos. Val.","High","Outbreak",72,2,3,7,3,1,"Female",21,1,"Discrete",NA,NA,NA
"3601",61,"Neg. Val.","High","Juha",72,1,1,4,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3602",62,"Neg. Val.","High","Shakespeare In Love",72,5,7,1,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3603",63,"Neg. Val.","High","Batman",72,1,6,1,2,1,"Female",21,1,"Discrete",NA,NA,NA
"3604",64,"Neg. Val.","High","The Fifth Element",72,1,7,1,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3605",65,"Neg. Val.","High","Big Fish",72,6,4,1,3,1,"Female",21,1,"Discrete",NA,NA,NA
"3606",66,"Neg. Val.","Moderate","The English Patient",72,5,8,1,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3607",67,"Neg. Val.","Moderate","Lethal weapon 3",72,1,7,1,2,1,"Female",21,1,"Discrete",NA,NA,NA
"3608",68,"Neg. Val.","Moderate","Road To Perdition",72,4,8,1,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3609",69,"Neg. Val.","Moderate","Hellraiser",72,7,9,1,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3610",70,"Neg. Val.","Moderate","Grizzle Man",72,1,7,1,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3611",71,"Pos. Ene.","Moderate","The Untouchables",72,1,1,8,1,2,"Female",21,1,"Discrete",NA,NA,NA
"3612",72,"Pos. Ene.","Moderate","Man of Galilee CD1",72,2,1,9,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3613",73,"Pos. Ene.","Moderate","Shine",72,1,1,9,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3614",74,"Pos. Ene.","Moderate","Shine",72,1,1,8,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3615",75,"Pos. Ene.","Moderate","Batman",72,2,1,9,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3616",76,"Pos. Ene.","High","Juha",72,1,1,3,4,2,"Female",21,1,"Discrete",NA,NA,NA
"3617",77,"Pos. Ene.","High","Lethal weapon 3",72,1,1,3,2,1,"Female",21,1,"Discrete",NA,NA,NA
"3618",78,"Pos. Ene.","High","Crouching Tiger",72,1,4,1,8,5,"Female",21,1,"Discrete",NA,NA,NA
"3619",79,"Pos. Ene.","High","Batman",72,2,1,9,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3620",80,"Pos. Ene.","High","Oliver Twist",72,1,4,1,3,1,"Female",21,1,"Discrete",NA,NA,NA
"3621",81,"Neg. Ene.","High","Juha",72,1,1,1,8,6,"Female",21,1,"Discrete",NA,NA,NA
"3622",82,"Neg. Ene.","High","Big Fish",72,1,1,1,7,4,"Female",21,1,"Discrete",NA,NA,NA
"3623",83,"Neg. Ene.","High","Big Fish",72,1,1,2,7,6,"Female",21,1,"Discrete",NA,NA,NA
"3624",84,"Neg. Ene.","High","Blanc",72,1,3,1,8,3,"Female",21,1,"Discrete",NA,NA,NA
"3625",85,"Neg. Ene.","High","Oliver Twist",72,1,5,1,7,1,"Female",21,1,"Discrete",NA,NA,NA
"3626",86,"Neg. Ene.","Moderate","Running Scared",72,1,4,1,7,1,"Female",21,1,"Discrete",NA,NA,NA
"3627",87,"Neg. Ene.","Moderate","Road To Perdition",72,1,1,1,9,6,"Female",21,1,"Discrete",NA,NA,NA
"3628",88,"Neg. Ene.","Moderate","Blanc",72,1,1,1,9,5,"Female",21,1,"Discrete",NA,NA,NA
"3629",89,"Neg. Ene.","Moderate","Blanc",72,1,5,1,5,3,"Female",21,1,"Discrete",NA,NA,NA
"3630",90,"Neg. Ene.","Moderate","Batman Returns",72,2,4,1,8,1,"Female",21,1,"Discrete",NA,NA,NA
"3631",91,"Pos. Ten.","Moderate","The Alien Trilogy",72,7,8,1,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3632",92,"Pos. Ten.","Moderate","The Fifth Element",72,8,7,2,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3633",93,"Pos. Ten.","Moderate","Babylon 5",72,9,8,1,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3634",94,"Pos. Ten.","Moderate","Hellraiser",72,8,8,1,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3635",95,"Pos. Ten.","Moderate","Oliver Twist",72,4,9,1,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3636",96,"Pos. Ten.","High","The Missing",72,4,8,1,3,1,"Female",21,1,"Discrete",NA,NA,NA
"3637",97,"Pos. Ten.","High","Shallow Grave",72,4,8,1,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3638",98,"Pos. Ten.","High","Naked Lunch",72,1,6,2,2,1,"Female",21,1,"Discrete",NA,NA,NA
"3639",99,"Pos. Ten.","High","Dracula",72,7,3,1,3,1,"Female",21,1,"Discrete",NA,NA,NA
"3640",100,"Pos. Ten.","High","Cape Fear",72,3,8,1,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3641",101,"Neg. Ten.","High","Juha",72,1,1,6,3,8,"Female",21,1,"Discrete",NA,NA,NA
"3642",102,"Neg. Ten.","High","Shakespeare In Love",72,1,1,5,1,2,"Female",21,1,"Discrete",NA,NA,NA
"3643",103,"Neg. Ten.","High","The Fifth Element",72,1,1,1,5,6,"Female",21,1,"Discrete",NA,NA,NA
"3644",104,"Neg. Ten.","High","Crouching Tiger",72,1,1,1,7,6,"Female",21,1,"Discrete",NA,NA,NA
"3645",105,"Neg. Ten.","High","Pride & Prejudice",72,1,1,9,1,1,"Female",21,1,"Discrete",NA,NA,NA
"3646",106,"Neg. Ten.","Moderate","Lethal weapon 3",72,1,1,5,5,9,"Female",21,1,"Discrete",NA,NA,NA
"3647",107,"Neg. Ten.","Moderate","The Godfarher",72,1,1,8,2,5,"Female",21,1,"Discrete",NA,NA,NA
"3648",108,"Neg. Ten.","Moderate","Gladiator",72,1,1,1,7,6,"Female",21,1,"Discrete",NA,NA,NA
"3649",109,"Neg. Ten.","Moderate","Pride & Prejudice",72,1,1,1,9,4,"Female",21,1,"Discrete",NA,NA,NA
"3650",110,"Neg. Ten.","Moderate","Big Fish",72,1,1,5,4,2,"Female",21,1,"Discrete",NA,NA,NA
"3651",51,"Pos. Val.","Moderate","Juha",73,1,1,1,3,4,"Female",20,1,"Discrete",NA,NA,NA
"3652",52,"Pos. Val.","Moderate","Blanc",73,1,1,6,1,4,"Female",20,1,"Discrete",NA,NA,NA
"3653",53,"Pos. Val.","Moderate","Gladiator",73,1,1,5,1,4,"Female",20,1,"Discrete",NA,NA,NA
"3654",54,"Pos. Val.","Moderate","Pride & Prejudice",73,1,1,1,7,1,"Female",20,1,"Discrete",NA,NA,NA
"3655",55,"Pos. Val.","Moderate","Dances with Wolves",73,1,3,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3656",56,"Pos. Val.","High","Man of Galilee CD1",73,1,1,8,1,4,"Female",20,1,"Discrete",NA,NA,NA
"3657",57,"Pos. Val.","High","Shakespeare In Love",73,2,1,1,4,1,"Female",20,1,"Discrete",NA,NA,NA
"3658",58,"Pos. Val.","High","Vertigo OST",73,1,1,1,9,1,"Female",20,1,"Discrete",NA,NA,NA
"3659",59,"Pos. Val.","High","Vertigo OST",73,1,1,1,1,7,"Female",20,1,"Discrete",NA,NA,NA
"3660",60,"Pos. Val.","High","Outbreak",73,1,3,1,3,1,"Female",20,1,"Discrete",NA,NA,NA
"3661",61,"Neg. Val.","High","Juha",73,1,1,6,1,5,"Female",20,1,"Discrete",NA,NA,NA
"3662",62,"Neg. Val.","High","Shakespeare In Love",73,2,7,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3663",63,"Neg. Val.","High","Batman",73,2,6,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3664",64,"Neg. Val.","High","The Fifth Element",73,1,9,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3665",65,"Neg. Val.","High","Big Fish",73,1,5,1,3,1,"Female",20,1,"Discrete",NA,NA,NA
"3666",66,"Neg. Val.","Moderate","The English Patient",73,1,8,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3667",67,"Neg. Val.","Moderate","Lethal weapon 3",73,1,4,1,6,1,"Female",20,1,"Discrete",NA,NA,NA
"3668",68,"Neg. Val.","Moderate","Road To Perdition",73,3,8,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3669",69,"Neg. Val.","Moderate","Hellraiser",73,4,7,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3670",70,"Neg. Val.","Moderate","Grizzle Man",73,5,8,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3671",71,"Pos. Ene.","Moderate","The Untouchables",73,1,1,7,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3672",72,"Pos. Ene.","Moderate","Man of Galilee CD1",73,1,1,9,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3673",73,"Pos. Ene.","Moderate","Shine",73,1,1,7,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3674",74,"Pos. Ene.","Moderate","Shine",73,2,1,7,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3675",75,"Pos. Ene.","Moderate","Batman",73,1,1,9,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3676",76,"Pos. Ene.","High","Juha",73,1,1,1,5,1,"Female",20,1,"Discrete",NA,NA,NA
"3677",77,"Pos. Ene.","High","Lethal weapon 3",73,1,1,5,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3678",78,"Pos. Ene.","High","Crouching Tiger",73,1,1,1,9,1,"Female",20,1,"Discrete",NA,NA,NA
"3679",79,"Pos. Ene.","High","Batman",73,1,1,9,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3680",80,"Pos. Ene.","High","Oliver Twist",73,1,1,6,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3681",81,"Neg. Ene.","High","Juha",73,1,1,1,8,1,"Female",20,1,"Discrete",NA,NA,NA
"3682",82,"Neg. Ene.","High","Big Fish",73,1,2,1,4,1,"Female",20,1,"Discrete",NA,NA,NA
"3683",83,"Neg. Ene.","High","Big Fish",73,1,1,1,6,4,"Female",20,1,"Discrete",NA,NA,NA
"3684",84,"Neg. Ene.","High","Blanc",73,1,1,1,8,1,"Female",20,1,"Discrete",NA,NA,NA
"3685",85,"Neg. Ene.","High","Oliver Twist",73,2,6,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3686",86,"Neg. Ene.","Moderate","Running Scared",73,1,5,1,8,1,"Female",20,1,"Discrete",NA,NA,NA
"3687",87,"Neg. Ene.","Moderate","Road To Perdition",73,1,5,1,4,1,"Female",20,1,"Discrete",NA,NA,NA
"3688",88,"Neg. Ene.","Moderate","Blanc",73,1,1,1,9,1,"Female",20,1,"Discrete",NA,NA,NA
"3689",89,"Neg. Ene.","Moderate","Blanc",73,1,4,1,8,1,"Female",20,1,"Discrete",NA,NA,NA
"3690",90,"Neg. Ene.","Moderate","Batman Returns",73,1,4,1,9,1,"Female",20,1,"Discrete",NA,NA,NA
"3691",91,"Pos. Ten.","Moderate","The Alien Trilogy",73,1,7,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3692",92,"Pos. Ten.","Moderate","The Fifth Element",73,4,9,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3693",93,"Pos. Ten.","Moderate","Babylon 5",73,6,9,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3694",94,"Pos. Ten.","Moderate","Hellraiser",73,3,8,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3695",95,"Pos. Ten.","Moderate","Oliver Twist",73,1,9,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3696",96,"Pos. Ten.","High","The Missing",73,6,7,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3697",97,"Pos. Ten.","High","Shallow Grave",73,1,9,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3698",98,"Pos. Ten.","High","Naked Lunch",73,1,3,1,8,1,"Female",20,1,"Discrete",NA,NA,NA
"3699",99,"Pos. Ten.","High","Dracula",73,1,7,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3700",100,"Pos. Ten.","High","Cape Fear",73,3,6,1,1,1,"Female",20,1,"Discrete",NA,NA,NA
"3701",101,"Neg. Ten.","High","Juha",73,1,1,1,4,5,"Female",20,1,"Discrete",NA,NA,NA
"3702",102,"Neg. Ten.","High","Shakespeare In Love",73,1,1,1,6,1,"Female",20,1,"Discrete",NA,NA,NA
"3703",103,"Neg. Ten.","High","The Fifth Element",73,1,1,1,4,1,"Female",20,1,"Discrete",NA,NA,NA
"3704",104,"Neg. Ten.","High","Crouching Tiger",73,1,1,1,7,1,"Female",20,1,"Discrete",NA,NA,NA
"3705",105,"Neg. Ten.","High","Pride & Prejudice",73,1,1,9,1,4,"Female",20,1,"Discrete",NA,NA,NA
"3706",106,"Neg. Ten.","Moderate","Lethal weapon 3",73,1,1,1,3,7,"Female",20,1,"Discrete",NA,NA,NA
"3707",107,"Neg. Ten.","Moderate","The Godfarher",73,1,1,1,9,1,"Female",20,1,"Discrete",NA,NA,NA
"3708",108,"Neg. Ten.","Moderate","Gladiator",73,1,1,1,5,4,"Female",20,1,"Discrete",NA,NA,NA
"3709",109,"Neg. Ten.","Moderate","Pride & Prejudice",73,1,1,1,9,1,"Female",20,1,"Discrete",NA,NA,NA
"3710",110,"Neg. Ten.","Moderate","Big Fish",73,1,1,1,9,1,"Female",20,1,"Discrete",NA,NA,NA
"3711",51,"Pos. Val.","Moderate","Juha",74,1,1,4,3,5,"Female",25,2,"Discrete",NA,NA,NA
"3712",52,"Pos. Val.","Moderate","Blanc",74,1,1,2,3,5,"Female",25,2,"Discrete",NA,NA,NA
"3713",53,"Pos. Val.","Moderate","Gladiator",74,1,1,5,2,6,"Female",25,2,"Discrete",NA,NA,NA
"3714",54,"Pos. Val.","Moderate","Pride & Prejudice",74,1,1,1,3,9,"Female",25,2,"Discrete",NA,NA,NA
"3715",55,"Pos. Val.","Moderate","Dances with Wolves",74,1,1,5,1,6,"Female",25,2,"Discrete",NA,NA,NA
"3716",56,"Pos. Val.","High","Man of Galilee CD1",74,1,1,7,1,3,"Female",25,2,"Discrete",NA,NA,NA
"3717",57,"Pos. Val.","High","Shakespeare In Love",74,1,2,4,4,4,"Female",25,2,"Discrete",NA,NA,NA
"3718",58,"Pos. Val.","High","Vertigo OST",74,1,1,2,6,6,"Female",25,2,"Discrete",NA,NA,NA
"3719",59,"Pos. Val.","High","Vertigo OST",74,1,1,1,4,5,"Female",25,2,"Discrete",NA,NA,NA
"3720",60,"Pos. Val.","High","Outbreak",74,3,3,2,1,1,"Female",25,2,"Discrete",NA,NA,NA
"3721",61,"Neg. Val.","High","Juha",74,1,3,1,3,3,"Female",25,2,"Discrete",NA,NA,NA
"3722",62,"Neg. Val.","High","Shakespeare In Love",74,2,8,1,3,1,"Female",25,2,"Discrete",NA,NA,NA
"3723",63,"Neg. Val.","High","Batman",74,1,5,1,7,3,"Female",25,2,"Discrete",NA,NA,NA
"3724",64,"Neg. Val.","High","The Fifth Element",74,1,7,1,2,1,"Female",25,2,"Discrete",NA,NA,NA
"3725",65,"Neg. Val.","High","Big Fish",74,1,3,1,5,3,"Female",25,2,"Discrete",NA,NA,NA
"3726",66,"Neg. Val.","Moderate","The English Patient",74,1,9,1,3,1,"Female",25,2,"Discrete",NA,NA,NA
"3727",67,"Neg. Val.","Moderate","Lethal weapon 3",74,1,1,2,4,4,"Female",25,2,"Discrete",NA,NA,NA
"3728",68,"Neg. Val.","Moderate","Road To Perdition",74,3,9,1,1,1,"Female",25,2,"Discrete",NA,NA,NA
"3729",69,"Neg. Val.","Moderate","Hellraiser",74,7,6,1,2,1,"Female",25,2,"Discrete",NA,NA,NA
"3730",70,"Neg. Val.","Moderate","Grizzle Man",74,1,6,1,4,1,"Female",25,2,"Discrete",NA,NA,NA
"3731",71,"Pos. Ene.","Moderate","The Untouchables",74,1,1,6,2,6,"Female",25,2,"Discrete",NA,NA,NA
"3732",72,"Pos. Ene.","Moderate","Man of Galilee CD1",74,1,1,8,1,2,"Female",25,2,"Discrete",NA,NA,NA
"3733",73,"Pos. Ene.","Moderate","Shine",74,1,1,7,1,4,"Female",25,2,"Discrete",NA,NA,NA
"3734",74,"Pos. Ene.","Moderate","Shine",74,1,1,6,2,5,"Female",25,2,"Discrete",NA,NA,NA
"3735",75,"Pos. Ene.","Moderate","Batman",74,1,1,8,1,2,"Female",25,2,"Discrete",NA,NA,NA
"3736",76,"Pos. Ene.","High","Juha",74,1,1,3,2,6,"Female",25,2,"Discrete",NA,NA,NA
"3737",77,"Pos. Ene.","High","Lethal weapon 3",74,1,1,6,1,5,"Female",25,2,"Discrete",NA,NA,NA
"3738",78,"Pos. Ene.","High","Crouching Tiger",74,1,2,2,4,6,"Female",25,2,"Discrete",NA,NA,NA
"3739",79,"Pos. Ene.","High","Batman",74,1,1,7,2,4,"Female",25,2,"Discrete",NA,NA,NA
"3740",80,"Pos. Ene.","High","Oliver Twist",74,1,2,4,3,5,"Female",25,2,"Discrete",NA,NA,NA
"3741",81,"Neg. Ene.","High","Juha",74,1,1,1,8,3,"Female",25,2,"Discrete",NA,NA,NA
"3742",82,"Neg. Ene.","High","Big Fish",74,1,1,1,8,7,"Female",25,2,"Discrete",NA,NA,NA
"3743",83,"Neg. Ene.","High","Big Fish",74,1,1,1,3,9,"Female",25,2,"Discrete",NA,NA,NA
"3744",84,"Neg. Ene.","High","Blanc",74,1,4,1,7,2,"Female",25,2,"Discrete",NA,NA,NA
"3745",85,"Neg. Ene.","High","Oliver Twist",74,1,5,1,3,4,"Female",25,2,"Discrete",NA,NA,NA
"3746",86,"Neg. Ene.","Moderate","Running Scared",74,1,3,1,7,2,"Female",25,2,"Discrete",NA,NA,NA
"3747",87,"Neg. Ene.","Moderate","Road To Perdition",74,1,4,1,8,1,"Female",25,2,"Discrete",NA,NA,NA
"3748",88,"Neg. Ene.","Moderate","Blanc",74,1,1,1,6,8,"Female",25,2,"Discrete",NA,NA,NA
"3749",89,"Neg. Ene.","Moderate","Blanc",74,1,5,1,7,1,"Female",25,2,"Discrete",NA,NA,NA
"3750",90,"Neg. Ene.","Moderate","Batman Returns",74,1,7,1,7,1,"Female",25,2,"Discrete",NA,NA,NA
"3751",91,"Pos. Ten.","Moderate","The Alien Trilogy",74,4,8,1,2,1,"Female",25,2,"Discrete",NA,NA,NA
"3752",92,"Pos. Ten.","Moderate","The Fifth Element",74,7,5,1,2,1,"Female",25,2,"Discrete",NA,NA,NA
"3753",93,"Pos. Ten.","Moderate","Babylon 5",74,3,8,1,3,1,"Female",25,2,"Discrete",NA,NA,NA
"3754",94,"Pos. Ten.","Moderate","Hellraiser",74,1,3,1,4,3,"Female",25,2,"Discrete",NA,NA,NA
"3755",95,"Pos. Ten.","Moderate","Oliver Twist",74,5,7,1,1,1,"Female",25,2,"Discrete",NA,NA,NA
"3756",96,"Pos. Ten.","High","The Missing",74,1,5,1,5,4,"Female",25,2,"Discrete",NA,NA,NA
"3757",97,"Pos. Ten.","High","Shallow Grave",74,2,5,1,3,2,"Female",25,2,"Discrete",NA,NA,NA
"3758",98,"Pos. Ten.","High","Naked Lunch",74,1,1,4,6,6,"Female",25,2,"Discrete",NA,NA,NA
"3759",99,"Pos. Ten.","High","Dracula",74,1,2,1,7,3,"Female",25,2,"Discrete",NA,NA,NA
"3760",100,"Pos. Ten.","High","Cape Fear",74,1,7,1,4,1,"Female",25,2,"Discrete",NA,NA,NA
"3761",101,"Neg. Ten.","High","Juha",74,1,1,5,2,8,"Female",25,2,"Discrete",NA,NA,NA
"3762",102,"Neg. Ten.","High","Shakespeare In Love",74,1,1,1,5,6,"Female",25,2,"Discrete",NA,NA,NA
"3763",103,"Neg. Ten.","High","The Fifth Element",74,1,1,1,8,2,"Female",25,2,"Discrete",NA,NA,NA
"3764",104,"Neg. Ten.","High","Crouching Tiger",74,1,1,1,3,8,"Female",25,2,"Discrete",NA,NA,NA
"3765",105,"Neg. Ten.","High","Pride & Prejudice",74,1,1,9,1,2,"Female",25,2,"Discrete",NA,NA,NA
"3766",106,"Neg. Ten.","Moderate","Lethal weapon 3",74,1,1,3,1,9,"Female",25,2,"Discrete",NA,NA,NA
"3767",107,"Neg. Ten.","Moderate","The Godfarher",74,1,1,5,2,7,"Female",25,2,"Discrete",NA,NA,NA
"3768",108,"Neg. Ten.","Moderate","Gladiator",74,1,1,1,9,3,"Female",25,2,"Discrete",NA,NA,NA
"3769",109,"Neg. Ten.","Moderate","Pride & Prejudice",74,1,2,1,9,1,"Female",25,2,"Discrete",NA,NA,NA
"3770",110,"Neg. Ten.","Moderate","Big Fish",74,1,1,4,3,8,"Female",25,2,"Discrete",NA,NA,NA
"3771",51,"Pos. Val.","Moderate","Juha",75,1,1,3,1,8,"Male",24,1,"Discrete",NA,NA,NA
"3772",52,"Pos. Val.","Moderate","Blanc",75,1,1,5,1,2,"Male",24,1,"Discrete",NA,NA,NA
"3773",53,"Pos. Val.","Moderate","Gladiator",75,1,1,5,2,4,"Male",24,1,"Discrete",NA,NA,NA
"3774",54,"Pos. Val.","Moderate","Pride & Prejudice",75,1,1,5,3,2,"Male",24,1,"Discrete",NA,NA,NA
"3775",55,"Pos. Val.","Moderate","Dances with Wolves",75,1,1,8,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3776",56,"Pos. Val.","High","Man of Galilee CD1",75,1,1,5,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3777",57,"Pos. Val.","High","Shakespeare In Love",75,1,1,5,3,1,"Male",24,1,"Discrete",NA,NA,NA
"3778",58,"Pos. Val.","High","Vertigo OST",75,1,1,1,4,1,"Male",24,1,"Discrete",NA,NA,NA
"3779",59,"Pos. Val.","High","Vertigo OST",75,1,1,5,1,2,"Male",24,1,"Discrete",NA,NA,NA
"3780",60,"Pos. Val.","High","Outbreak",75,1,2,5,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3781",61,"Neg. Val.","High","Juha",75,1,1,2,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3782",62,"Neg. Val.","High","Shakespeare In Love",75,2,3,1,2,1,"Male",24,1,"Discrete",NA,NA,NA
"3783",63,"Neg. Val.","High","Batman",75,1,4,2,5,2,"Male",24,1,"Discrete",NA,NA,NA
"3784",64,"Neg. Val.","High","The Fifth Element",75,1,8,1,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3785",65,"Neg. Val.","High","Big Fish",75,1,4,1,2,1,"Male",24,1,"Discrete",NA,NA,NA
"3786",66,"Neg. Val.","Moderate","The English Patient",75,2,8,1,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3787",67,"Neg. Val.","Moderate","Lethal weapon 3",75,1,2,3,5,1,"Male",24,1,"Discrete",NA,NA,NA
"3788",68,"Neg. Val.","Moderate","Road To Perdition",75,1,5,1,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3789",69,"Neg. Val.","Moderate","Hellraiser",75,8,3,1,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3790",70,"Neg. Val.","Moderate","Grizzle Man",75,1,4,1,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3791",71,"Pos. Ene.","Moderate","The Untouchables",75,1,1,9,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3792",72,"Pos. Ene.","Moderate","Man of Galilee CD1",75,1,1,7,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3793",73,"Pos. Ene.","Moderate","Shine",75,1,1,5,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3794",74,"Pos. Ene.","Moderate","Shine",75,1,1,6,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3795",75,"Pos. Ene.","Moderate","Batman",75,1,1,6,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3796",76,"Pos. Ene.","High","Juha",75,1,1,4,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3797",77,"Pos. Ene.","High","Lethal weapon 3",75,1,3,5,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3798",78,"Pos. Ene.","High","Crouching Tiger",75,1,1,3,2,2,"Male",24,1,"Discrete",NA,NA,NA
"3799",79,"Pos. Ene.","High","Batman",75,1,1,5,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3800",80,"Pos. Ene.","High","Oliver Twist",75,1,1,6,2,1,"Male",24,1,"Discrete",NA,NA,NA
"3801",81,"Neg. Ene.","High","Juha",75,1,1,1,5,2,"Male",24,1,"Discrete",NA,NA,NA
"3802",82,"Neg. Ene.","High","Big Fish",75,1,1,3,2,2,"Male",24,1,"Discrete",NA,NA,NA
"3803",83,"Neg. Ene.","High","Big Fish",75,1,1,3,4,3,"Male",24,1,"Discrete",NA,NA,NA
"3804",84,"Neg. Ene.","High","Blanc",75,1,1,1,8,1,"Male",24,1,"Discrete",NA,NA,NA
"3805",85,"Neg. Ene.","High","Oliver Twist",75,1,2,3,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3806",86,"Neg. Ene.","Moderate","Running Scared",75,1,1,1,7,2,"Male",24,1,"Discrete",NA,NA,NA
"3807",87,"Neg. Ene.","Moderate","Road To Perdition",75,1,1,1,6,3,"Male",24,1,"Discrete",NA,NA,NA
"3808",88,"Neg. Ene.","Moderate","Blanc",75,1,1,1,7,3,"Male",24,1,"Discrete",NA,NA,NA
"3809",89,"Neg. Ene.","Moderate","Blanc",75,1,1,1,5,3,"Male",24,1,"Discrete",NA,NA,NA
"3810",90,"Neg. Ene.","Moderate","Batman Returns",75,1,1,1,5,1,"Male",24,1,"Discrete",NA,NA,NA
"3811",91,"Pos. Ten.","Moderate","The Alien Trilogy",75,2,4,1,2,1,"Male",24,1,"Discrete",NA,NA,NA
"3812",92,"Pos. Ten.","Moderate","The Fifth Element",75,5,1,1,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3813",93,"Pos. Ten.","Moderate","Babylon 5",75,5,2,1,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3814",94,"Pos. Ten.","Moderate","Hellraiser",75,1,7,1,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3815",95,"Pos. Ten.","Moderate","Oliver Twist",75,6,3,1,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3816",96,"Pos. Ten.","High","The Missing",75,1,1,1,5,1,"Male",24,1,"Discrete",NA,NA,NA
"3817",97,"Pos. Ten.","High","Shallow Grave",75,2,4,1,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3818",98,"Pos. Ten.","High","Naked Lunch",75,1,1,2,4,1,"Male",24,1,"Discrete",NA,NA,NA
"3819",99,"Pos. Ten.","High","Dracula",75,1,2,1,4,2,"Male",24,1,"Discrete",NA,NA,NA
"3820",100,"Pos. Ten.","High","Cape Fear",75,1,6,1,1,1,"Male",24,1,"Discrete",NA,NA,NA
"3821",101,"Neg. Ten.","High","Juha",75,1,1,3,1,7,"Male",24,1,"Discrete",NA,NA,NA
